CustomerID,OrderID,OrderDate,OrderAmount,OrderStatus,PaymentMethod,City,State
CUST0084,B9A6BD75,2025-01-30,219.97,delivered,cash,Chennai,RJ
CUST1140,C416C07C,2025-04-13,139.48,returned,debit_card,Lucknow,MH
CUST0330,CA1C3218,2025-04-29,296.15,delivered,credit_card,Chennai,KA
CUST0523,5B29317A,2025-06-11,12.77,shipped,cash,Chennai,RJ
CUST0956,67899D92,2025-04-09,357.75,cancelled,UPI,Ahmedabad,KA
CUST0318,C49B9E62,2025-04-11,29.57,invoiced,UPI,Hyderabad,MH
CUST1902,7D457A09,2025-04-05,168.09,delivered,UPI,Jaipur,RJ
CUST0105,2275B1E2,2025-04-13,389.09,returned,cash,Ahmedabad,KA
CUST1281,D48F5BA3,2025-01-12,311.65,shipped,cash,Hyderabad,RJ
CUST1356,F8D9BF33,2025-01-20,157.57,cancelled,UPI,Bangalore,UP
CUST1618,53B3618B,2025-02-10,290.61,returned,debit_card,Chennai,DL
CUST0734,18A95210,2025-02-05,45.71,invoiced,cash,Ahmedabad,TN
CUST1450,851B5F38,2025-06-03,165.75,delivered,debit_card,Bangalore,MH
CUST0451,33B1CCA4,2025-06-05,478.92,delivered,credit_card,Kolkata,
CUST1067,813A3AA5,2025-03-05,43.41,shipped,debit_card,Jaipur,GJ
CUST1035,DC137C04,2025-02-26,88.09,cancelled,credit_card,Lucknow,GJ
CUST1113,C3933447,2025-04-21,273.15,invoiced,credit_card,Indore,GJ
CUST0189,EA3973FF,2025-01-13,181.21,shipped,net_banking,Delhi,MP
CUST1810,DA55F825,2025-01-30,114.54,invoiced,,Kolkata,UP
CUST0680,08697FFA,2025-03-21,172.22,delivered,credit_card,Delhi,RJ
CUST0602,C7859C05,2025-02-10,117.04,invoiced,net_banking,Chennai,DL
CUST1542,7DD19B8F,2025-03-06,312.96,shipped,net_banking,Bangalore,DL
CUST0973,639AC771,2025-03-31,498.35,invoiced,cash,Delhi,TN
CUST1687,ACCE693E,2025-04-11,378.55,returned,debit_card,,TN
CUST1330,8A159E92,2025-04-12,14.31,invoiced,,Hyderabad,MP
CUST1370,DAB6C73D,2025-04-28,179.54,cancelled,debit_card,Bangalore,GJ
CUST0493,436D977B,2025-02-06,453.2,delivered,credit_card,Hyderabad,MP
CUST1257,9DEFC23F,2025-04-13,460.12,delivered,credit_card,Ahmedabad,MP
CUST0500,48D0E602,2025-05-18,479.86,shipped,net_banking,Mumbai,TN
CUST1398,0B8CE21F,2025-03-10,443.97,shipped,credit_card,Ahmedabad,UP
CUST0782,CF3EE4AA,2025-01-31,458.81,cancelled,net_banking,Lucknow,KA
CUST1936,E42F0C28,2025-05-31,65.55,returned,UPI,Indore,MP
CUST0526,6D9B1EB1,2025-05-08,274.72,delivered,debit_card,Ahmedabad,RJ
CUST0580,59ECC846,2025-03-15,22.11,shipped,,Bangalore,UP
CUST1059,3C10316D,2025-01-17,412.83,invoiced,cash,Bangalore,MP
CUST0768,E90F4137,2025-05-12,262.01,delivered,net_banking,Delhi,AP
CUST1042,1D4DFDB1,2025-05-20,228.32,invoiced,cash,Kolkata,KA
CUST0090,537C64B0,2025-03-13,155.25,cancelled,credit_card,Lucknow,RJ
CUST1335,6C27316B,2025-01-14,104.33,delivered,debit_card,Mumbai,RJ
CUST1053,444122A5,2025-04-27,50.35,returned,debit_card,Indore,WB
CUST0197,05B149A0,2025-01-10,92.02,shipped,cash,Indore,AP
CUST1959,528A34F3,2025-03-09,388.93,invoiced,debit_card,Kolkata,RJ
CUST1093,199D5089,2025-04-28,13.59,delivered,cash,Indore,TN
CUST0135,7F29C9E7,2025-05-21,113.28,cancelled,UPI,Hyderabad,GJ
CUST1290,56EC0E55,2025-04-14,389.06,invoiced,credit_card,Lucknow,KA
CUST1772,F82C6AD8,2025-02-08,345.85,cancelled,UPI,Jaipur,MH
CUST1712,D8EAE31B,2025-04-01,60.92,returned,credit_card,Kolkata,UP
CUST1102,892C6B33,2025-06-08,416.09,returned,net_banking,Ahmedabad,
CUST1800,4C1D2E43,2025-02-17,488.35,delivered,UPI,Bangalore,KA
CUST1588,9FE3F824,2025-04-28,223.27,delivered,debit_card,Kolkata,GJ
CUST1673,D81CA1A0,2025-05-31,470.48,returned,UPI,Indore,MP
CUST1530,45FB3E8A,2025-04-29,346.16,returned,UPI,Hyderabad,RJ
CUST0049,79AB3018,2025-01-20,235.02,cancelled,net_banking,Mumbai,GJ
CUST0680,13A0181B,2025-03-30,28.56,returned,UPI,Jaipur,MH
CUST0151,CDDB3F9E,2025-05-13,36.59,invoiced,debit_card,Indore,MP
CUST1627,5037E669,2025-03-06,133.43,shipped,net_banking,Indore,MP
CUST0145,9FFDA1E7,2025-02-14,291.73,delivered,cash,Jaipur,
CUST0467,8C2D0E27,2025-04-17,456.38,shipped,cash,Indore,WB
CUST0835,B40D8AEF,2025-02-11,200.14,invoiced,UPI,Jaipur,MP
CUST1291,7FCBCF31,2025-04-17,208.18,cancelled,credit_card,,RJ
CUST0648,BE015802,2025-02-17,18.28,cancelled,UPI,Ahmedabad,
CUST1379,A34F2452,2025-07-08,67.97,returned,credit_card,Bangalore,MH
CUST0013,C4E4FE52,2025-04-20,324.3,shipped,net_banking,Hyderabad,AP
CUST1267,BA0371F9,2025-07-02,40.99,shipped,cash,Kolkata,GJ
CUST1528,5D411AC5,2025-05-08,296.95,cancelled,net_banking,Lucknow,AP
CUST1436,BF164454,2025-04-06,425.64,cancelled,UPI,Chennai,RJ
CUST0733,6F75A3B2,2025-05-20,464.74,shipped,UPI,Kolkata,UP
CUST0218,E94053AF,2025-03-27,152.02,invoiced,debit_card,Bangalore,WB
CUST1405,69958FD1,2025-01-19,157.66,returned,net_banking,Hyderabad,RJ
CUST0178,291C0DA1,2025-02-27,147.94,returned,debit_card,Jaipur,
CUST1898,67E6D49A,2025-02-25,224.46,delivered,credit_card,Ahmedabad,DL
CUST0810,07179EF3,2025-02-22,412.84,returned,UPI,Mumbai,RJ
CUST0064,76D32B96,2025-02-23,242.25,invoiced,UPI,Bangalore,DL
CUST1093,6C097204,2025-04-11,117.73,,cash,Jaipur,WB
CUST1530,28CBB7CA,2025-05-12,201.59,cancelled,net_banking,Lucknow,AP
CUST1634,CA27CD69,2025-02-28,426.24,shipped,debit_card,Lucknow,RJ
CUST0605,2D0D5E1D,2025-06-12,480.47,cancelled,credit_card,Lucknow,
CUST0296,B8F40E5E,2025-05-12,156.05,returned,UPI,Chennai,WB
CUST1817,DC0DB266,2025-04-11,457.94,returned,net_banking,Jaipur,GJ
CUST1629,4C485CFC,2025-06-30,434.9,returned,credit_card,Bangalore,RJ
CUST1327,683199C6,2025-06-24,192.83,returned,debit_card,Kolkata,
CUST1945,E2BE80E1,2025-06-30,15.46,shipped,credit_card,Hyderabad,UP
CUST1792,B9676DC6,2025-01-24,281.98,cancelled,credit_card,Jaipur,RJ
CUST0253,922B4FB2,2025-06-19,30.47,returned,cash,Delhi,MH
CUST1173,859F02BB,2025-05-29,302.36,delivered,credit_card,Chennai,MP
CUST1101,C66DFE25,2025-05-15,278.29,cancelled,debit_card,Mumbai,MP
CUST0175,E272D7CA,2025-07-06,159.3,invoiced,cash,Jaipur,UP
CUST1533,C5EFD670,2025-01-24,373.3,delivered,cash,Kolkata,MH
CUST1487,95966725,2025-06-12,178.49,shipped,cash,Lucknow,
CUST0846,BE741860,2025-05-30,453.76,cancelled,debit_card,,UP
CUST1744,24EF65A7,2025-02-21,261.15,invoiced,debit_card,Kolkata,AP
CUST0330,4648BBE8,2025-01-27,100.16,returned,UPI,Kolkata,AP
CUST1264,96E83922,2025-04-02,419.03,cancelled,credit_card,,DL
CUST0398,B31A25B5,2025-01-17,66.17,cancelled,net_banking,Hyderabad,UP
CUST1375,79900A27,2025-01-28,401.83,shipped,debit_card,Indore,WB
CUST1746,E1228E75,2025-05-19,36.65,delivered,net_banking,Ahmedabad,WB
CUST1539,79A8226B,2025-06-08,466.86,cancelled,credit_card,Jaipur,MH
CUST1125,05651E80,2025-05-25,236.02,returned,debit_card,Jaipur,DL
CUST1126,08E94548,2025-05-12,45.84,returned,net_banking,Delhi,GJ
CUST1376,F0DB6ECB,2025-06-19,43.01,shipped,UPI,Bangalore,MP
CUST0202,ABEDE2B6,2025-01-17,106.73,invoiced,cash,Indore,KA
CUST1190,4F2C386F,2025-02-22,248.72,returned,UPI,Ahmedabad,MH
CUST0678,E7354DB2,2025-05-11,185.0,delivered,net_banking,Hyderabad,KA
CUST1375,DDF0A0A2,2025-06-13,331.18,invoiced,credit_card,Hyderabad,WB
CUST0205,02038340,2025-02-21,149.72,delivered,credit_card,Chennai,KA
CUST0143,FA5DBD40,2025-07-02,451.06,invoiced,UPI,Bangalore,TN
CUST0651,EFB2D33C,2025-07-04,248.07,shipped,credit_card,Hyderabad,DL
CUST0673,35DBE396,2025-06-15,312.01,shipped,credit_card,Jaipur,RJ
CUST0627,70583380,2025-06-22,349.79,cancelled,credit_card,Ahmedabad,UP
CUST0313,C44921B6,2025-05-09,287.12,shipped,cash,Kolkata,TN
CUST0747,462741EC,2025-05-12,405.77,cancelled,debit_card,Indore,GJ
CUST1964,F0C44ECB,2025-06-24,219.87,cancelled,cash,Hyderabad,TN
CUST0010,ED2EEBEA,2025-04-12,163.48,returned,net_banking,Kolkata,MH
CUST1610,E0736C70,2025-06-19,118.55,invoiced,credit_card,Chennai,
CUST1516,290C42F8,2025-07-04,324.01,delivered,cash,Indore,RJ
CUST0567,5A1341E7,2025-05-22,421.65,shipped,debit_card,,AP
CUST0276,8C37E264,2025-03-29,342.99,cancelled,net_banking,Chennai,
CUST0680,070077C1,2025-05-30,440.16,shipped,net_banking,Jaipur,DL
CUST0948,2F098F4D,2025-06-03,228.23,delivered,credit_card,Kolkata,WB
CUST1587,22D6F0A2,2025-05-09,159.68,delivered,cash,Indore,TN
CUST1130,4E385D03,2025-01-07,63.33,cancelled,net_banking,Ahmedabad,UP
CUST1323,28670D3B,2025-03-08,307.25,cancelled,debit_card,Delhi,
CUST1724,C481EA69,2025-02-24,147.5,returned,debit_card,Hyderabad,DL
CUST1693,D8D2660E,2025-06-17,78.6,shipped,credit_card,Indore,DL
CUST1104,F07DB671,2025-05-02,106.25,returned,credit_card,Hyderabad,WB
CUST1503,BC343D5D,2025-03-10,444.3,returned,credit_card,Delhi,KA
CUST0157,97D02F8F,2025-02-01,366.44,returned,net_banking,Hyderabad,KA
CUST1828,32DBA028,2025-06-16,19.13,cancelled,cash,Lucknow,WB
CUST1039,64BC08CF,2025-01-23,319.5,shipped,credit_card,Hyderabad,TN
CUST1665,E2643336,2025-06-26,295.13,invoiced,UPI,Jaipur,RJ
CUST0830,05E15E2F,2025-04-27,386.91,shipped,credit_card,Lucknow,GJ
CUST0436,A06AA68A,2025-07-05,454.09,cancelled,UPI,Bangalore,MP
CUST1130,76617A3B,2025-02-20,137.7,returned,UPI,Delhi,MH
CUST1831,2B339734,2025-02-14,499.38,cancelled,cash,Kolkata,TN
CUST0967,99B3568D,2025-01-16,330.41,shipped,UPI,Chennai,DL
CUST0305,5E3003E1,2025-02-26,189.25,cancelled,credit_card,Delhi,GJ
CUST0458,039D08D0,2025-02-09,446.8,delivered,cash,Indore,WB
CUST1208,EB8466E4,2025-05-26,369.28,shipped,net_banking,Jaipur,TN
CUST0596,7E808D05,2025-07-06,75.6,shipped,credit_card,Indore,MP
CUST1027,30C7809B,2025-01-30,260.1,shipped,net_banking,Ahmedabad,AP
CUST0813,49B7E037,2025-06-23,188.29,returned,debit_card,Ahmedabad,UP
CUST0022,6E6A3D5B,2025-05-31,334.71,delivered,cash,Delhi,TN
CUST1737,FEC5EA47,2025-06-22,482.36,cancelled,UPI,Mumbai,UP
CUST1258,307A1ACB,2025-06-16,345.24,invoiced,UPI,Indore,MH
CUST1551,255C82C7,2025-03-29,261.93,invoiced,cash,Jaipur,MH
CUST0914,3C48C936,2025-01-12,88.02,delivered,net_banking,Kolkata,AP
CUST1160,5EA0942C,2025-05-06,474.87,delivered,cash,Lucknow,WB
CUST1351,15F2F85A,2025-04-30,437.38,shipped,net_banking,Lucknow,RJ
CUST0300,52C03F9B,2025-01-09,370.6,returned,net_banking,Kolkata,AP
CUST0991,B69D2F48,2025-05-21,470.2,shipped,net_banking,Lucknow,DL
CUST0083,98E1D54C,2025-03-22,117.22,cancelled,UPI,Mumbai,
CUST0999,0F0A6450,2025-02-25,123.56,cancelled,net_banking,Hyderabad,DL
CUST0542,788F06ED,2025-01-17,191.02,returned,credit_card,Ahmedabad,KA
CUST0088,F077671B,2025-07-02,337.61,cancelled,UPI,Bangalore,
CUST1061,B5A61D61,2025-05-17,454.79,cancelled,net_banking,Ahmedabad,DL
CUST0740,40EFA857,2025-06-01,200.17,invoiced,credit_card,Jaipur,DL
CUST1880,FA3F012E,2025-04-14,232.78,shipped,credit_card,Kolkata,MH
CUST0096,F7D2A2EE,2025-03-24,29.55,shipped,UPI,Chennai,GJ
CUST1329,2DEB5687,2025-06-29,168.79,cancelled,debit_card,Lucknow,UP
CUST1442,EE29E80E,2025-02-26,484.54,shipped,credit_card,Kolkata,UP
CUST1298,16F32B93,2025-03-13,416.53,returned,credit_card,Hyderabad,MH
CUST1710,244CB9A8,2025-03-09,373.54,returned,net_banking,Delhi,KA
CUST1186,FA801062,2025-02-26,276.73,returned,UPI,Lucknow,RJ
CUST0357,D5B5B7B0,2025-01-31,194.56,shipped,debit_card,Ahmedabad,MH
CUST0776,6E1A1E1B,2025-03-02,189.0,delivered,cash,Jaipur,TN
CUST1339,9CE91544,2025-03-02,450.13,shipped,cash,Jaipur,AP
CUST0160,8458526B,2025-06-17,263.16,returned,credit_card,Jaipur,WB
CUST0771,50C76BAA,2025-03-08,486.61,cancelled,UPI,Lucknow,TN
CUST0457,F33685DA,2025-05-30,263.02,returned,net_banking,Jaipur,MH
CUST0723,A84CA488,2025-02-05,410.45,shipped,net_banking,Hyderabad,RJ
CUST0707,305D0EF7,2025-05-10,248.56,invoiced,credit_card,Lucknow,GJ
CUST0988,092E44B7,2025-02-04,444.71,returned,credit_card,Mumbai,WB
CUST0014,7796048F,2025-04-08,255.9,delivered,credit_card,Jaipur,DL
CUST0285,ED5D6510,2025-04-01,225.55,returned,credit_card,Mumbai,KA
CUST0472,FD2336F4,2025-04-13,47.77,cancelled,debit_card,Indore,TN
CUST1318,7E347F69,2025-05-24,147.6,cancelled,UPI,Lucknow,TN
CUST0308,25E6D919,2025-01-28,101.58,invoiced,UPI,Delhi,AP
CUST0742,DE4097C3,2025-01-31,304.99,invoiced,credit_card,Bangalore,GJ
CUST1674,BFFBD93B,2025-03-03,67.98,invoiced,cash,Delhi,AP
CUST0472,E411A9D7,2025-04-15,213.16,,net_banking,Indore,UP
CUST0677,FF7D39F7,2025-05-15,362.93,invoiced,cash,Mumbai,DL
CUST0987,2E39C29A,2025-01-07,340.86,invoiced,cash,Delhi,RJ
CUST0982,C4AC41B5,2025-03-28,113.24,invoiced,cash,Mumbai,AP
CUST0331,5422EA97,2025-04-13,327.16,returned,cash,Hyderabad,RJ
CUST0842,AE3E6268,2025-01-12,21.0,cancelled,net_banking,Hyderabad,TN
CUST0089,EDDCAC0A,2025-01-30,72.66,shipped,net_banking,Lucknow,RJ
CUST1214,076451D3,2025-01-27,88.95,cancelled,net_banking,Delhi,TN
CUST1290,A8D791B6,2025-01-22,261.19,shipped,net_banking,Indore,MH
CUST1825,44F20D97,2025-04-10,290.41,cancelled,UPI,Ahmedabad,DL
CUST0115,F842E163,2025-05-02,91.51,shipped,debit_card,Ahmedabad,WB
CUST1890,73FE7E1D,2025-01-15,98.22,cancelled,credit_card,Bangalore,MH
CUST1963,BBFC5DC1,2025-03-11,208.67,cancelled,cash,Bangalore,UP
CUST1986,211B20EB,2025-07-02,286.17,delivered,net_banking,Kolkata,KA
CUST0039,A4C5DAE5,2025-02-17,440.47,returned,cash,Indore,RJ
CUST1491,BE69AD39,2025-03-02,334.26,invoiced,UPI,Jaipur,TN
CUST0581,61A2D612,2025-01-20,474.15,cancelled,debit_card,Jaipur,GJ
CUST0444,3D75E423,2025-01-24,230.11,shipped,UPI,Lucknow,AP
CUST0966,054046CC,2025-06-05,434.98,shipped,net_banking,Delhi,RJ
CUST0350,C78CD2C3,2025-06-21,117.49,cancelled,UPI,Kolkata,
CUST0842,F455AF73,2025-03-26,304.41,cancelled,,Kolkata,DL
CUST1628,7DA80631,2025-05-14,295.5,delivered,net_banking,Bangalore,DL
CUST1572,EBF484D0,2025-06-11,99.12,returned,UPI,Hyderabad,WB
CUST1351,219C00CB,2025-03-08,260.29,invoiced,UPI,Hyderabad,WB
CUST0344,5E11A680,2025-03-17,364.85,cancelled,UPI,Lucknow,TN
CUST0702,E2AA6DC7,2025-04-16,461.95,invoiced,cash,Indore,UP
CUST1222,99AFEE64,2025-03-23,299.39,invoiced,cash,Kolkata,TN
CUST0471,CF9D539C,2025-03-30,195.32,shipped,cash,Hyderabad,MH
CUST0271,A174A785,2025-03-19,63.2,shipped,debit_card,Lucknow,UP
CUST0415,577C9717,2025-03-30,266.13,cancelled,credit_card,Chennai,MP
CUST1863,AFAD328E,2025-04-07,257.14,invoiced,cash,Hyderabad,MP
CUST0860,86FBBCDB,2025-05-25,414.99,shipped,credit_card,Indore,TN
CUST1241,4A6B836B,2025-05-09,57.19,cancelled,credit_card,Bangalore,WB
CUST0975,CD320878,2025-04-07,451.79,cancelled,credit_card,Jaipur,WB
CUST1229,20B6D43C,2025-04-09,29.13,shipped,UPI,Ahmedabad,DL
CUST1606,3FA7C199,2025-05-19,270.4,delivered,UPI,Delhi,TN
CUST1541,0C37EB80,2025-04-18,67.58,cancelled,UPI,Chennai,TN
CUST0988,836F224B,2025-04-23,333.1,shipped,credit_card,Hyderabad,KA
CUST1848,18302082,2025-01-27,305.7,cancelled,net_banking,Bangalore,MP
CUST1695,D0154898,2025-04-07,10.59,returned,UPI,Indore,UP
CUST1921,14EED987,2025-02-25,389.69,invoiced,UPI,Hyderabad,UP
CUST1330,BD9277A4,2025-06-05,221.43,invoiced,net_banking,Jaipur,
CUST0862,2EA5312A,2025-05-15,191.48,cancelled,cash,Kolkata,KA
CUST0089,6A8F7654,2025-06-19,351.84,invoiced,credit_card,Lucknow,AP
CUST0879,965349EE,2025-06-26,122.45,shipped,debit_card,Bangalore,AP
CUST1644,732FC932,2025-05-27,246.24,returned,cash,Delhi,DL
CUST1575,F77AEFE1,2025-05-08,196.81,delivered,cash,Mumbai,RJ
CUST1207,360893B2,2025-07-04,404.26,cancelled,net_banking,Indore,UP
CUST1860,9AA33580,2025-02-11,383.15,invoiced,UPI,Indore,KA
CUST1427,6F0D7229,2025-02-26,292.3,cancelled,UPI,Kolkata,MP
CUST0872,1DDEA07D,2025-04-20,75.6,invoiced,credit_card,Lucknow,MP
CUST0978,75CD3E5C,2025-01-09,385.27,returned,UPI,Bangalore,TN
CUST1864,F73EEB07,2025-05-21,430.94,shipped,credit_card,Delhi,WB
CUST0581,4D844CB6,2025-05-31,303.16,shipped,net_banking,Delhi,MP
CUST1114,5C58B8BA,2025-05-07,210.24,delivered,credit_card,Mumbai,AP
CUST0388,ACD380EF,2025-05-21,12.68,invoiced,net_banking,Bangalore,RJ
CUST1523,2005DD7E,2025-03-24,396.82,invoiced,UPI,Chennai,
CUST1184,D0E34B2B,2025-02-02,266.04,shipped,UPI,Indore,RJ
CUST1065,DBE83664,2025-01-10,13.53,returned,cash,Jaipur,
CUST1341,2528D32D,2025-01-12,110.66,delivered,UPI,Lucknow,WB
CUST1648,A0456992,2025-05-13,164.79,shipped,net_banking,Delhi,KA
CUST0742,160A3A13,2025-06-22,62.23,cancelled,net_banking,Indore,KA
CUST0873,7957595F,2025-03-06,329.27,cancelled,debit_card,Chennai,MP
CUST0520,E704B115,2025-03-29,138.04,delivered,,,
CUST1098,F6BFFAA9,2025-02-05,217.55,cancelled,credit_card,Kolkata,UP
CUST0749,73137FA5,2025-04-11,309.82,delivered,cash,Bangalore,MH
CUST1394,91C631CF,2025-04-30,204.75,,cash,Jaipur,GJ
CUST0418,55773297,2025-06-17,212.48,cancelled,credit_card,,
CUST1606,B68D4037,2025-01-08,283.21,delivered,net_banking,Indore,DL
CUST0367,7EE667DE,2025-03-31,191.4,cancelled,cash,Bangalore,RJ
CUST1137,8DE6E6B3,2025-05-30,247.04,shipped,UPI,Kolkata,MP
CUST0629,7C711CC8,2025-03-04,293.05,shipped,cash,Chennai,UP
CUST1586,EF6E9295,2025-04-16,355.69,shipped,cash,Mumbai,MP
CUST1507,7CE71CCA,2025-05-18,77.65,returned,debit_card,Delhi,AP
CUST1770,04DE78F8,2025-02-21,333.05,shipped,net_banking,Bangalore,KA
CUST1532,10423A8E,2025-03-29,122.59,invoiced,UPI,,MP
CUST1604,E39EB7C2,2025-02-28,352.66,invoiced,UPI,Delhi,MH
CUST0332,F05FF9C3,2025-04-08,59.14,returned,net_banking,Hyderabad,UP
CUST1042,6FACC50D,2025-05-12,206.27,invoiced,credit_card,Mumbai,RJ
CUST0694,31341AB8,2025-01-11,402.42,shipped,cash,Indore,AP
CUST1258,81F46DFD,2025-04-08,351.56,returned,cash,Jaipur,GJ
CUST1448,56D2BB12,2025-02-18,35.51,delivered,UPI,Mumbai,WB
CUST0797,B7174ACF,2025-07-04,482.64,invoiced,UPI,Lucknow,DL
CUST0011,4B1BDF3B,2025-05-14,404.14,delivered,net_banking,Hyderabad,UP
CUST1687,6AB76840,2025-05-27,81.21,shipped,credit_card,Hyderabad,MH
CUST1897,BC0DBD13,2025-06-17,304.12,cancelled,credit_card,Lucknow,RJ
CUST0181,F88FA199,2025-03-17,41.4,cancelled,credit_card,Ahmedabad,RJ
CUST0455,484F1DB9,2025-06-19,191.71,invoiced,debit_card,Jaipur,WB
CUST1248,7B9EA9EB,2025-05-21,28.5,cancelled,net_banking,Jaipur,GJ
CUST0788,9B125DFB,2025-02-01,466.04,cancelled,UPI,Mumbai,UP
CUST0821,F16C084E,2025-04-12,310.84,invoiced,UPI,Delhi,
CUST1068,8E8C71D8,2025-04-12,150.37,shipped,UPI,Jaipur,DL
CUST1974,E1831003,2025-01-16,302.76,delivered,cash,,GJ
CUST1937,2CBA1BC6,2025-02-26,389.07,delivered,debit_card,Ahmedabad,
CUST0359,082F2FB9,2025-06-16,323.74,shipped,UPI,Kolkata,RJ
CUST0900,1D2D1771,2025-06-12,15.25,cancelled,credit_card,Mumbai,GJ
CUST1742,395E54F0,2025-05-06,331.87,cancelled,UPI,Kolkata,DL
CUST1647,C8EE46BF,2025-04-11,263.9,delivered,cash,Kolkata,MP
CUST0399,E0B1D762,2025-03-16,26.47,returned,UPI,Indore,KA
CUST1228,DA78F4C5,2025-04-25,260.17,invoiced,net_banking,Ahmedabad,
CUST1431,AB636D66,2025-05-21,123.52,shipped,UPI,Chennai,UP
CUST0348,F23E9A06,2025-01-27,340.27,returned,cash,Lucknow,RJ
CUST0737,D772E63E,2025-04-02,127.24,cancelled,net_banking,Indore,AP
CUST0001,C81A5F0F,2025-06-02,488.07,invoiced,net_banking,Lucknow,AP
CUST0178,F287B989,2025-05-05,498.44,returned,UPI,Mumbai,UP
CUST1597,81DEC9DB,2025-01-26,205.72,delivered,cash,Ahmedabad,AP
CUST1372,DEF14D58,2025-01-27,203.62,shipped,credit_card,Jaipur,MP
CUST1201,BA751921,2025-02-15,108.15,delivered,cash,Chennai,UP
CUST0032,818270D2,2025-03-04,371.09,shipped,cash,,MP
CUST0141,277FECC6,2025-04-13,460.4,cancelled,credit_card,Mumbai,MH
CUST1126,23450E72,2025-05-12,149.4,invoiced,net_banking,Jaipur,KA
CUST1700,F83A1BCE,2025-01-30,283.97,delivered,cash,Hyderabad,WB
CUST1194,3ECD0888,2025-03-28,180.57,cancelled,cash,Chennai,MP
CUST1973,4968FDF2,2025-06-18,409.6,returned,credit_card,Kolkata,MH
CUST0464,5F57FD27,2025-04-15,307.12,cancelled,debit_card,Delhi,RJ
CUST0399,A1230193,2025-05-25,232.83,returned,net_banking,Delhi,GJ
CUST0828,C0E5D883,2025-05-16,291.7,shipped,UPI,Kolkata,MP
CUST0535,235398A6,2025-04-19,95.77,returned,credit_card,Mumbai,TN
CUST1037,68C87ED8,2025-06-11,62.17,invoiced,credit_card,Bangalore,UP
CUST0149,8422C0CF,2025-06-30,256.55,invoiced,cash,Hyderabad,MH
CUST0697,079E8B0B,2025-06-10,474.04,delivered,debit_card,Jaipur,RJ
CUST1645,B7B651EE,2025-04-02,261.51,shipped,credit_card,Mumbai,MP
CUST0528,15B4066E,2025-06-12,439.3,returned,cash,Chennai,TN
CUST1666,C5BA36AF,2025-03-13,398.76,invoiced,debit_card,Hyderabad,
CUST0513,C25A6EB3,2025-02-07,350.15,delivered,debit_card,,RJ
CUST1979,26A4CBEF,2025-01-14,194.77,returned,net_banking,Ahmedabad,MP
CUST0991,A1B1087E,2025-07-01,387.28,shipped,cash,Hyderabad,TN
CUST1552,851031C0,2025-05-25,176.43,invoiced,debit_card,Delhi,TN
CUST1589,AE4D8A19,2025-03-05,234.84,shipped,cash,Kolkata,MH
CUST0944,B8B791B0,2025-05-23,449.3,returned,cash,Kolkata,MH
CUST1766,0205E16A,2025-05-31,23.4,invoiced,cash,Lucknow,KA
CUST0239,9C433E67,2025-06-16,136.33,shipped,cash,Chennai,AP
CUST0784,72397201,2025-07-04,320.49,cancelled,net_banking,Kolkata,GJ
CUST0452,9FD60922,2025-05-12,341.69,returned,net_banking,Bangalore,
CUST0471,B28D7506,2025-06-09,402.08,delivered,cash,Chennai,DL
CUST0845,A614F06A,2025-03-15,478.17,shipped,cash,Indore,
CUST1058,4D3129B3,2025-03-26,272.47,delivered,credit_card,Hyderabad,KA
CUST1436,63D69DD8,2025-01-23,417.77,delivered,UPI,Hyderabad,TN
CUST0509,2041E7ED,2025-05-27,150.77,invoiced,UPI,Delhi,RJ
CUST0818,36B74E27,2025-04-18,340.11,shipped,UPI,Delhi,RJ
CUST1682,85764472,2025-01-25,177.58,delivered,credit_card,Bangalore,DL
CUST1136,05FEF7BC,2025-03-14,466.38,returned,cash,Mumbai,AP
CUST0976,97AE50F0,2025-01-12,163.8,invoiced,net_banking,,AP
CUST0448,4DCF2615,2025-02-26,448.21,cancelled,UPI,Bangalore,
CUST0552,1C45EBA3,2025-05-28,99.56,shipped,cash,Chennai,DL
CUST1529,427F6635,2025-05-29,344.72,shipped,credit_card,Jaipur,DL
CUST1864,0C3838A5,2025-05-08,103.18,returned,credit_card,Delhi,MP
CUST1510,72E06BB4,2025-06-02,107.84,cancelled,debit_card,Jaipur,RJ
CUST1507,740173C1,2025-03-05,128.61,cancelled,cash,Lucknow,GJ
CUST0544,BEEA002A,2025-03-13,111.32,returned,net_banking,Lucknow,DL
CUST0416,F0029577,2025-04-29,419.12,delivered,UPI,Lucknow,WB
CUST1713,9875E4DA,2025-05-08,313.11,delivered,net_banking,Indore,MP
CUST0320,AABB6CAC,2025-02-21,391.68,delivered,cash,Mumbai,MH
CUST0246,AC249F30,2025-06-08,460.89,invoiced,cash,Ahmedabad,GJ
CUST1385,BCCD9B8C,2025-02-03,478.33,shipped,UPI,Jaipur,MH
CUST1009,95162359,2025-02-24,310.78,returned,cash,Ahmedabad,KA
CUST1566,744DA236,2025-02-13,429.97,delivered,credit_card,Kolkata,MP
CUST1962,D4147D03,2025-01-26,30.71,delivered,UPI,Mumbai,RJ
CUST0988,6CC56071,2025-03-28,191.89,invoiced,credit_card,Bangalore,DL
CUST0646,7237CF5B,2025-06-28,251.25,delivered,cash,Indore,MH
CUST1805,671ADDE5,2025-01-22,449.53,delivered,credit_card,Jaipur,RJ
CUST1780,651076D6,2025-05-01,144.62,delivered,UPI,Kolkata,DL
